traits	region_exposure	country	country_exposure
Slovenia/MB0419/2020	Southern Europe	Slovenia	Slovenia
SouthAfrica/KRISP-0035/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0127/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0149/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0156/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0166/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0198/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0268/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0287/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0413/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-0568/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-101/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-K000586/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-K001083/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-K001342/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-K001345/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-K002298/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-K002308/2020	Southern Africa	South Africa	South Africa
SouthAfrica/KRISP-K002421/2020	Southern Africa	South Africa	South Africa
SouthAfrica/R02606/2020	Southern Africa	South Africa	South Africa
SouthAfrica/R03006/2020	Southern Africa	South Africa	South Africa
SouthAfrica/R05475/2020	Southern Africa	South Africa	South Africa
SouthAfrica/R06794/2020	Southern Africa	South Africa	South Africa
SouthAfrica/R10007/2020	Southern Africa	South Africa	South Africa
SouthAfrica/R10197/2020	Southern Africa	South Africa	South Africa
SouthAfrica/R12611-20/2020	Southern Africa	South Africa	South Africa
SouthAfrica/Tygerberg_24/2020	Southern Africa	South Africa	South Africa
SouthAfrica/Tygerberg_31/2020	Southern Africa	South Africa	South Africa
SouthKorea/A6/2020	Eastern Asia	South Korea	South Korea
SouthKorea/A7/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC03/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2012/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2013/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2046/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2062/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2099/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2122/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2149/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2163/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2195/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2223/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2258/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2283/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2353/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC24/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2437/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2463/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2528/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2575/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2615/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2635/2020	Eastern Asia	South Korea	South Korea
SouthKorea/KCDC2652/2020	Eastern Asia	South Korea	South Korea
Spain/AN-002047/2020	Southern Europe	Spain	Spain
Spain/AN-003944/2020	Southern Europe	Spain	Spain
Spain/AN-003950/2020	Southern Europe	Spain	Spain
Spain/AN-003981/2020	Southern Europe	Spain	Spain
Spain/AN-003982/2020	Southern Europe	Spain	Spain
Spain/AN-006116/2020	Southern Europe	Spain	Spain
Spain/AN-006132/2020	Southern Europe	Spain	Spain
Spain/AN-006133/2020	Southern Europe	Spain	Spain
Spain/AR-005099/2020	Southern Europe	Spain	Spain
Spain/AR-005126/2020	Southern Europe	Spain	Spain
Spain/AR-005132/2020	Southern Europe	Spain	Spain
Spain/AR-005134/2020	Southern Europe	Spain	Spain
Spain/CM-003913/2020	Southern Europe	Spain	Spain
Spain/CT-004155/2020	Southern Europe	Spain	Spain
Spain/CT-005491/2020	Southern Europe	Spain	Spain
Spain/CT-005637/2020	Southern Europe	Spain	Spain
Spain/Donostia-San_Sebastian_COV003217/2020	Southern Europe	Spain	Spain
Spain/EX-005001/2020	Southern Europe	Spain	Spain
Spain/EX-005023/2020	Southern Europe	Spain	Spain
Spain/Galicia201663/2020	Southern Europe	Spain	Spain
Spain/Hellin-COV003753/2020	Southern Europe	Spain	Spain
Spain/MD-004929/2020	Southern Europe	Spain	Spain
Spain/MD-004985/2020	Southern Europe	Spain	Spain
Spain/MD-005340/2020	Southern Europe	Spain	Spain
Spain/MD-006380/2020	Southern Europe	Spain	Spain
Spain/NC-001393/2020	Southern Europe	Spain	Spain
Spain/PV-000725/2020	Southern Europe	Spain	Spain
Spain/PV-000838/2020	Southern Europe	Spain	Spain
Spain/PV-001465/2020	Southern Europe	Spain	Spain
Spain/PV-001522/2020	Southern Europe	Spain	Spain
Spain/PV-001546/2020	Southern Europe	Spain	Spain
Spain/PV-001558/2020	Southern Europe	Spain	Spain
Spain/PV-005163/2020	Southern Europe	Spain	Spain
Spain/PaisVasco201385/2020	Southern Europe	Spain	Spain
Spain/Palma_de_Mallorca_h2502/2020	Southern Europe	Spain	Spain
Spain/RI-006021/2020	Southern Europe	Spain	Spain
Spain/RI-006026/2020	Southern Europe	Spain	Spain
Spain/Son_Servera2552/2020	Southern Europe	Spain	Spain
Spain/Valencia122/2020	Southern Europe	Spain	Spain
Spain/Valencia243/2020	Southern Europe	Spain	Spain
Spain/Valencia551/2020	Southern Europe	Spain	Spain
Spain/Valencia582/2020	Southern Europe	Spain	Spain
Spain/Valencia59/2020	Southern Europe	Spain	Spain
Spain/Valencia611/2020	Southern Europe	Spain	Spain
Sweden/01/2020	Northern Europe	Sweden	Sweden
Sweden/20-02114/2020	Northern Europe	Sweden	Sweden
Sweden/20-04631/2020	Northern Europe	Sweden	Sweden
Sweden/20-06306/2020	Northern Europe	Sweden	Sweden
Sweden/20-06908/2020	Northern Europe	Sweden	Sweden
Sweden/20-06918/2020	Northern Europe	Sweden	Sweden
Sweden/20-07480/2020	Northern Europe	Sweden	Sweden
Sweden/20-07737/2020	Northern Europe	Sweden	Sweden
Sweden/20-07741/2020	Northern Europe	Sweden	Sweden
Sweden/20-08077/2020	Northern Europe	Sweden	Sweden
Sweden/20-08085/2020	Northern Europe	Sweden	Sweden
Sweden/20-08089/2020	Northern Europe	Sweden	Sweden
Sweden/20-08105/2020	Northern Europe	Sweden	Sweden
Sweden/20-08320/2020	Northern Europe	Sweden	Sweden
Sweden/20-08332/2020	Northern Europe	Sweden	Sweden
Sweden/20-08691/2020	Northern Europe	Sweden	Sweden
Sweden/20-08725/2020	Northern Europe	Sweden	Sweden
Sweden/20-19258/2020	Northern Europe	Sweden	Sweden
Sweden/20-50133/2020	Northern Europe	Sweden	Sweden
Sweden/20-50153/2020	Northern Europe	Sweden	Sweden
Sweden/20-50179/2020	Northern Europe	Sweden	Sweden
Sweden/20-50259/2020	Northern Europe	Sweden	Sweden
Sweden/20-50270/2020	Northern Europe	Sweden	Sweden
Sweden/20-50280/2020	Northern Europe	Sweden	Sweden
Sweden/20-50292/2020	Northern Europe	Sweden	Sweden
Sweden/20-50336/2020	Northern Europe	Sweden	Sweden
Sweden/20-50564/2020	Northern Europe	Sweden	Sweden
Sweden/20-51044/2020	Northern Europe	Sweden	Sweden
Sweden/20-51337/2020	Northern Europe	Sweden	Sweden
Sweden/20-51474/2020	Northern Europe	Sweden	Sweden
Sweden/20-51598/2020	Northern Europe	Sweden	Sweden
Sweden/20-51737/2020	Northern Europe	Sweden	Sweden
Sweden/20-51740/2020	Northern Europe	Sweden	Sweden
Sweden/20-51853/2020	Northern Europe	Sweden	Sweden
Sweden/20-51955/2020	Northern Europe	Sweden	Sweden
Sweden/20-52073/2020	Northern Europe	Sweden	Sweden
Switzerland/100041/2020	Western Europe	Switzerland	Switzerland
Switzerland/1000477102/2020	Western Europe	Switzerland	Switzerland
Switzerland/1000484569/2020	Western Europe	Switzerland	Switzerland
Switzerland/100821/2020	Western Europe	Switzerland	Switzerland
Switzerland/101139/2020	Western Europe	Switzerland	Switzerland
Switzerland/110478/2020	Western Europe	Switzerland	Switzerland
Switzerland/120001/2020	Western Europe	Switzerland	Switzerland
Switzerland/120070/2020	Western Europe	Switzerland	Switzerland
Switzerland/120205/2020	Western Europe	Switzerland	Switzerland
Switzerland/130014/2020	Western Europe	Switzerland	Switzerland
Switzerland/140008/2020	Western Europe	Switzerland	Switzerland
Switzerland/140025/2020	Western Europe	Switzerland	Switzerland
Switzerland/140048/2020	Western Europe	Switzerland	Switzerland
Switzerland/150002_407_C02_plus/2020	Western Europe	Switzerland	Switzerland
Switzerland/150040_432_C02_plus/2020	Western Europe	Switzerland	Switzerland
Switzerland/160005_439_H06/2020	Western Europe	Switzerland	Switzerland
Switzerland/170003_455_D02/2020	Western Europe	Switzerland	Switzerland
Switzerland/190011_539_B5/2020	Western Europe	Switzerland	Switzerland
Switzerland/190023_544_H9/2020	Western Europe	Switzerland	Switzerland
Switzerland/200010_586_C05/2020	Western Europe	Switzerland	Switzerland
Switzerland/210070_661_E06/2020	Western Europe	Switzerland	Switzerland
Switzerland/220043_692_B02/2020	Western Europe	Switzerland	Switzerland
Switzerland/GE06207/2020	Western Europe	Switzerland	Switzerland
Switzerland/GE2297/2020	Western Europe	Switzerland	Switzerland
Thailand/Nonthaburi_68/2020	Southeastern Asia	Thailand	Thailand
Turkey/6224-Ankara1034/2020	Western Asia	Turkey	Turkey
Turkey/ACUTG-3/2020	Western Asia	Turkey	Turkey
Turkey/ACUTG-4/2020	Western Asia	Turkey	Turkey
Turkey/BUU/2020	Western Asia	Turkey	Turkey
Turkey/GLAB-CoV003/2020	Western Asia	Turkey	Turkey
Turkey/GLAB-CoV055/2020	Western Asia	Turkey	Turkey
Turkey/GLAB-CoV173/2020	Western Asia	Turkey	Turkey
Turkey/GLAB-CoV217/2020	Western Asia	Turkey	Turkey
Turkey/Istanbul-BezmCoV1/2020	Western Asia	Turkey	Turkey
Turkey/KU-005/2020	Western Asia	Turkey	Turkey
Turkey/KU-018/2020	Western Asia	Turkey	Turkey
Turkey/KU-026/2020	Western Asia	Turkey	Turkey
Turkey/KU-035/2020	Western Asia	Turkey	Turkey
Turkey/KU-043/2020	Western Asia	Turkey	Turkey
USA/AZ-TG269290/2020	North America	USA	USA-West
USA/CA-ALSR-0903-IPL/2020	North America	USA	USA-West
USA/CA-CZB-1174/2020	North America	USA	USA-West
USA/CA-CZB-1818/2020	North America	USA	USA-West
USA/CA-CZB0157/2020	North America	USA	USA-West
USA/CA-QDX-48/2020	North America	USA	USA-West
USA/FL-BPHL-0557/2020	North America	USA	USA-South
USA/FL_1177/2020	North America	USA	USA-South
USA/IL-UW-366/2020	North America	USA	USA-Midwest
USA/LA-BIE-084/2020	North America	USA	USA-South
USA/MI-MDHHS-SC20511/2020	North America	USA	USA-Midwest
USA/MI-MDHHS-SC21154/2020	North America	USA	USA-Midwest
USA/MN-MDH-1255/2020	North America	USA	USA-Midwest
USA/MN-MDH-1413/2020	North America	USA	USA-Midwest
USA/NM-UNM-00163/2020	North America	USA	USA-West
USA/NM-UNM-00299/2020	North America	USA	USA-West
USA/NV-NSPHL-A0121/2020	North America	USA	USA-West
USA/NV-NSPHL-A0208/2020	North America	USA	USA-West
USA/NY-NYUMC100/2020	New York City	USA	New York City
USA/NY-NYUMC110/2020	New York City	USA	New York City
USA/NY-NYUMC114/2020	New York City	USA	New York City
USA/NY-NYUMC136/2020	New York City	USA	New York City
USA/NY-NYUMC15/2020	New York City	USA	New York City
USA/NY-NYUMC166/2020	New York City	USA	New York City
USA/NY-NYUMC179/2020	New York City	USA	New York City
USA/NY-NYUMC19/2020	New York City	USA	New York City
USA/NY-NYUMC199/2020	New York City	USA	New York City
USA/NY-NYUMC207/2020	New York City	USA	New York City
USA/NY-NYUMC236/2020	New York City	USA	New York City
USA/NY-NYUMC246/2020	New York City	USA	New York City
USA/NY-NYUMC260/2020	New York City	USA	New York City
USA/NY-NYUMC265/2020	New York City	USA	New York City
USA/NY-NYUMC269/2020	New York City	USA	New York City
USA/NY-NYUMC270/2020	New York City	USA	New York City
USA/NY-NYUMC278/2020	New York City	USA	New York City
USA/NY-NYUMC285/2020	New York City	USA	New York City
USA/NY-NYUMC298/2020	New York City	USA	New York City
USA/NY-NYUMC30/2020	New York City	USA	New York City
USA/NY-NYUMC301/2020	New York City	USA	New York City
USA/NY-NYUMC304/2020	New York City	USA	New York City
USA/NY-NYUMC318/2020	New York City	USA	New York City
USA/NY-NYUMC32/2020	New York City	USA	New York City
USA/NY-NYUMC331/2020	New York City	USA	New York City
USA/NY-NYUMC337/2020	New York City	USA	New York City
USA/NY-NYUMC339/2020	New York City	USA	New York City
USA/NY-NYUMC358/2020	New York City	USA	New York City
USA/NY-NYUMC361/2020	New York City	USA	New York City
USA/NY-NYUMC382/2020	New York City	USA	New York City
USA/NY-NYUMC398/2020	New York City	USA	New York City
USA/NY-NYUMC399/2020	New York City	USA	New York City
USA/NY-NYUMC406/2020	New York City	USA	New York City
USA/NY-NYUMC435/2020	New York City	USA	New York City
USA/NY-NYUMC436/2020	New York City	USA	New York City
USA/NY-NYUMC462/2020	New York City	USA	New York City
USA/NY-NYUMC516/2020	New York City	USA	New York City
USA/NY-NYUMC524/2020	New York City	USA	New York City
USA/NY-NYUMC526/2020	New York City	USA	New York City
USA/NY-NYUMC531/2020	New York City	USA	New York City
USA/NY-NYUMC535/2020	New York City	USA	New York City
USA/NY-NYUMC537/2020	New York City	USA	New York City
USA/NY-NYUMC539/2020	New York City	USA	New York City
USA/NY-NYUMC540/2020	New York City	USA	New York City
USA/NY-NYUMC547/2020	New York City	USA	New York City
USA/NY-NYUMC549/2020	New York City	USA	New York City
USA/NY-NYUMC552/2020	New York City	USA	New York City
USA/NY-NYUMC570/2020	New York City	USA	New York City
USA/NY-NYUMC571/2020	New York City	USA	New York City
USA/NY-NYUMC574/2020	New York City	USA	New York City
USA/NY-NYUMC594/2020	New York City	USA	New York City
USA/NY-NYUMC623/2020	New York City	USA	New York City
USA/NY-NYUMC64/2020	New York City	USA	New York City
USA/NY-NYUMC645/2020	New York City	USA	New York City
USA/NY-NYUMC647/2020	New York City	USA	New York City
USA/NY-NYUMC664/2020	New York City	USA	New York City
USA/NY-NYUMC673/2020	New York City	USA	New York City
USA/NY-NYUMC678/2020	New York City	USA	New York City
USA/NY-NYUMC700/2020	New York City	USA	New York City
USA/NY-NYUMC701/2020	New York City	USA	New York City
USA/NY-NYUMC709/2020	New York City	USA	New York City
USA/NY-NYUMC719/2020	New York City	USA	New York City
USA/NY-NYUMC744/2020	New York City	USA	New York City
USA/NY-NYUMC75/2020	New York City	USA	New York City
USA/NY-NYUMC755/2020	New York City	USA	New York City
USA/NY-NYUMC768/2020	New York City	USA	New York City
USA/NY-NYUMC778/2020	New York City	USA	New York City
USA/NY-NYUMC781/2020	New York City	USA	New York City
USA/NY-NYUMC790/2020	New York City	USA	New York City
USA/NY-NYUMC812/2020	New York City	USA	New York City
USA/NY-NYUMC826/2020	New York City	USA	New York City
USA/NY-NYUMC839/2020	New York City	USA	New York City
USA/NY-NYUMC842/2020	New York City	USA	New York City
USA/NY-NYUMC890/2020	New York City	USA	New York City
USA/NY-NYUMC891/2020	New York City	USA	New York City
USA/NY-NYUMC909/2020	New York City	USA	New York City
USA/NY-NYUMC912/2020	New York City	USA	New York City
USA/NY-NYUMC916/2020	New York City	USA	New York City
USA/NY-PV08135/2020	New York City	USA	New York City
USA/NY-PV08137/2020	New York City	USA	New York City
USA/NY-PV08140/2020	New York City	USA	New York City
USA/NY-PV08148/2020	New York City	USA	New York City
USA/NY-PV08438/2020	New York City	USA	New York City
USA/NY-PV08466/2020	New York City	USA	New York City
USA/NY-PV08474/2020	New York City	USA	New York City
USA/NY-PV08489/2020	New York City	USA	New York City
USA/NY-PV08492/2020	New York City	USA	New York City
USA/NY-PV08493/2020	New York City	USA	New York City
USA/NY-PV09020/2020	North America	USA	USA-Northeast
USA/NY-PV09021/2020	New York City	USA	New York City
USA/NY-PV09029/2020	New York City	USA	New York City
USA/NY-PV09087/2020	New York City	USA	New York City
USA/NY-PV09092/2020	New York City	USA	New York City
USA/NY-PV09119/2020	New York City	USA	New York City
USA/NY-PV09130/2020	New York City	USA	New York City
USA/NY-PV09142/2020	New York City	USA	New York City
USA/NY-PV09157/2020	New York City	USA	New York City
USA/NY-PV09190/2020	New York City	USA	New York City
USA/NY-PV09193/2020	New York City	USA	New York City
USA/NY-PV09305/2020	New York City	USA	New York City
USA/NY-PV09312/2020	New York City	USA	New York City
USA/NY-PV09315/2020	New York City	USA	New York City
USA/NY-PV09318/2020	New York City	USA	New York City
USA/NY-PV09325/2020	New York City	USA	New York City
USA/NY-PV09333/2020	New York City	USA	New York City
USA/NY-PV09359/2020	New York City	USA	New York City
USA/NY-PV09368/2020	New York City	USA	New York City
USA/NY-PV09373/2020	New York City	USA	New York City
USA/NY-PV09391/2020	New York City	USA	New York City
USA/NY-PV09394/2020	New York City	USA	New York City
USA/NY-PV09395/2020	New York City	USA	New York City
USA/NY-PV09406/2020	New York City	USA	New York City
USA/NY-PV09435/2020	New York City	USA	New York City
USA/NY-PV09442/2020	New York City	USA	New York City
USA/NY-PV09454/2020	New York City	USA	New York City
USA/NY-PV09457/2020	New York City	USA	New York City
USA/NY-PV09478/2020	New York City	USA	New York City
USA/NY-PV09479/2020	New York City	USA	New York City
USA/NY-PV09483/2020	New York City	USA	New York City
USA/NY-SURV0144/2020	New York City	USA	New York City
USA/NY-SURV0168/2020	New York City	USA	New York City
USA/NY-SURV0171/2020	New York City	USA	New York City
USA/NY-SURV0175/2020	New York City	USA	New York City
USA/NY-SURV0302/2020	New York City	USA	New York City
USA/NY-SURV0407/2020	New York City	USA	New York City
USA/NY-SURV0710/2020	New York City	USA	New York City
USA/NY-SURV0874/2020	New York City	USA	New York City
USA/NY-SURV097/2020	New York City	USA	New York City
USA/NY-WCMP10B03P/2020	New York City	USA	New York City
USA/NY-WCMP10C04P/2020	New York City	USA	New York City
USA/NY-WCMP10G06P/2020	New York City	USA	New York City
USA/NY-WCMP12B04P/2020	New York City	USA	New York City
USA/NY-WCMP12D08P/2020	New York City	USA	New York City
USA/NY-WCMP12F02P/2020	New York City	USA	New York City
USA/NY-WCMP12F07P/2020	New York City	USA	New York City
USA/NY-WCMP9B05P/2020	New York City	USA	New York City
USA/TX-HMH0409/2020	North America	USA	USA-South
USA/UT-0300/2020	North America	USA	USA-West
USA/VA-DCLS-0680/2020	North America	USA	USA-South
USA/WA-S1953/2020	North America	USA	USA-West
USA/WA-S44/2020	North America	USA	USA-West
USA/WA-UW-10040/2020	North America	USA	USA-West
USA/WA-UW-3401/2020	North America	USA	USA-West
USA/WA-UW-4703/2020	North America	USA	USA-West
USA/WI-GMF-06616/2020	North America	USA	USA-Midwest
USA/WI-UW-1100/2020	North America	USA	USA-Midwest
USA/WI-UW-25/2020	North America	USA	USA-Midwest
USA/WI-UW-787/2020	North America	USA	USA-Midwest
USA/WI-UW-906/2020	North America	USA	USA-Midwest
USA/WI-UW-953/2020	North America	USA	USA-Midwest
USA/WI-UW-981/2020	North America	USA	USA-Midwest
Ukraine/203100339/2020	Eastern Europe	Ukraine	Ukraine
Ukraine/203100349/2020	Eastern Europe	Ukraine	Ukraine
Ukraine/203100354/2020	Eastern Europe	Ukraine	Ukraine
Ukraine/203100357/2020	Eastern Europe	Ukraine	Ukraine
Ukraine/203100360/2020	Eastern Europe	Ukraine	Ukraine
Ukraine/203100364/2020	Eastern Europe	Ukraine	Ukraine
UnitedArabEmirates/L0287/2020	Western Asia	United Arab Emirates	United Arab Emirates
UnitedArabEmirates/L0484/2020	Western Asia	United Arab Emirates	United Arab Emirates
UnitedArabEmirates/L0904/2020	Western Asia	United Arab Emirates	United Arab Emirates
UnitedArabEmirates/L1076/2020	Western Asia	United Arab Emirates	United Arab Emirates
UnitedArabEmirates/L1189/2020	Western Asia	United Arab Emirates	United Arab Emirates
UnitedArabEmirates/L4280/2020	Western Asia	United Arab Emirates	United Arab Emirates
UnitedArabEmirates/L5630/2020	Western Asia	United Arab Emirates	United Arab Emirates
UnitedArabEmirates/L5857/2020	Western Asia	United Arab Emirates	United Arab Emirates
Uruguay/Mdeo-1/2020	South America	Uruguay	Uruguay
Uruguay/UY-272/2020	South America	Uruguay	Uruguay
Uruguay/UY-60/2020	South America	Uruguay	Uruguay
Uruguay/UY-652/2020	South America	Uruguay	Uruguay
Uruguay/UY-7/2020	South America	Uruguay	Uruguay
Uruguay/UY-NYUMC868/2020	South America	Uruguay	Uruguay
Uruguay/UY-NYUMC873/2020	South America	Uruguay	Uruguay
Uruguay/UY-NYUMC930/2020	South America	Uruguay	Uruguay
Uruguay/UY-NYUMC934/2020	South America	Uruguay	Uruguay
Uruguay/UY-NYUMC935/2020	South America	Uruguay	Uruguay
Uruguay/UY-NYUMC937/2020	South America	Uruguay	Uruguay
Venezuela/VEN-89312/2020	South America	Venezuela	Venezuela
Venezuela/VEN-95072/2020	South America	Venezuela	Venezuela
Wales/PHWC-15C17A/2020	Northern Europe	United Kingdom	United Kingdom
Wales/PHWC-162DF5/2020	Northern Europe	United Kingdom	United Kingdom
Wales/PHWC-165FDE/2020	Northern Europe	United Kingdom	United Kingdom
Wales/PHWC-166A36/2020	Northern Europe	United Kingdom	United Kingdom
Wales/PHWC-169AD9/2020	Northern Europe	United Kingdom	United Kingdom
Wales/PHWC-274AD/2020	Northern Europe	United Kingdom	United Kingdom
Wales/PHWC-344E9/2020	Northern Europe	United Kingdom	United Kingdom
Wuhan/IPBCAMS-WH-01/2019	Eastern Asia	China	China
Wuhan/IPBCAMS-WH-04/2019	Eastern Asia	China	China
Wuhan/IPBCAMS-WH-05/2020	Eastern Asia	China	China
Wuhan/WH01/2019	Eastern Asia	China	China
Wuhan/WH02/2019	Eastern Asia	China	China
Wuhan/WH03/2020	Eastern Asia	China	China
Iran/COVID19-IRVSH2/2020	Southern Asia	Iran	Iran
Pakistan/SARS-CoV-2-KPK-KUST-SJTU/2020	Southern Asia	Pakistan	Pakistan
Bangladesh/BCSIR_NILMRC_306/2020	Southern Asia	Bangladesh	Bangladesh
Brazil/RJ-DCVN2/2020	South America	Brazil	Brazil
Germany/SCoV2_2ZK/2020	Western Europe	Germany	Germany
Iran/COVID19-IRVSH1/2020	Southern Asia	Iran	Iran
Egypt/CUNCI-HGC7I028/2020	Northern Africa	Egypt	Egypt
USA/SEARCH-0815-SAN/2020	North America	USA	USA
Mexico/SEARCH-1714-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1711-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1705-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1703-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1701-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1699-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1696-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1479-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1476-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1474-TIJ/2020	Central America	Mexico	Mexico
Mexico/SEARCH-1470-TIJ/2020	Central America	Mexico	Mexico
USA/CT-CDC-9849/2020	North America	USA	USA-Northeast
USA/CA-CDC-CA8/2020	North America	USA	USA-West
USA/CA-CDC-CA7/2020	North America	USA	USA-West
USA/CA-CDC-CA4/2020	North America	USA	USA-West
USA/IL-CDC-IL1/2020	North America	USA	USA-Midwest
Turkey/Kafkas-SARSCoV2-008/2020	Western Asia	Turkey	Turkey
Bahrain/wuhan-hu-1/2020	Western Asia	Bahrain	Bahrain
Brazil/HIAE-SP03/2020	South America	Brazil	Brazil
Bangladesh/BCSIR_NILMRC_218/2020	Southern Asia	Bangladesh	Bangladesh
France/Env-Ba/2020	Western Europe	France	France
USA/NYU-VC-003/2020	North America	USA	USA-Northeast
Italy/Naples/2020	Southern Europe	Italy	Italy
Chile/2020-28875/2020	South America	Chile	Chile
Chile/2020-26639/2020	South America	Chile	Chile
Chile/2020-25338/2020	South America	Chile	Chile
Bangladesh/BCSIR_NILMRC_096/2020	Southern Asia	Bangladesh	Bangladesh
Bangladesh/BCSIR_NILMRC_104/2020	Southern Asia	Bangladesh	Bangladesh
Iran/Iran/2020	Southern Asia	Iran	Iran
Bangladesh/BCSIR_NILMRC_70/2020	Southern Asia	Bangladesh	Bangladesh
Finland/nCoV-FIN-29-Jan-2020/2020	Northern Europe	Finland	Finland
Bangladesh/DNAS_CPH_isl_467_BGD/2020	Southern Asia	Bangladesh	Bangladesh
USA/UF-11/2020	North America	USA	USA-South
Greece/45_35378/2020	Southern Europe	Greece	Greece
Iran/HGRC-1.1-IPI-8206/2020	Southern Asia	Iran	Iran
Peru/Peru-10/2020	South America	Peru	Peru
India/29/2020	Southern Asia	India	India
